ind,oldind,pop,seq
VEY_001_12T,VEY_001_12T,VEY_001,kasp_3
VEY_001_13H,VEY_001_13H,VEY_001,kasp_3
VEY_001_13T,VEY_001_13T,VEY_001,kasp_3
VEY_001_14H,VEY_001_14H,VEY_001,kasp_3
VEY_001_14T,VEY_001_14T,VEY_001,kasp_3
VEY_001_15H,VEY_001_15H,VEY_001,kasp_3
VEY_001_15T,VEY_001_15T,VEY_001,kasp_3
VEY_001_16H,VEY_001_16H,VEY_001,kasp_3
VEY_001_16T,VEY_001_16T,VEY_001,kasp_3
VEY_001_17H,VEY_001_17H,VEY_001,kasp_3
VEY_001_17T,VEY_001_17T,VEY_001,kasp_3
VEY_001_18H,VEY_001_18H,VEY_001,kasp_3
VEY_001_18T,VEY_001_18T,VEY_001,kasp_3
VEY_001_19H,VEY_001_19H,VEY_001,kasp_3
VEY_001_19T,VEY_001_19T,VEY_001,kasp_3
WIM_001_01H,WIM_001_1H,WIM_001,kasp_3
WIM_001_01T,WIM_001_1T,WIM_001,kasp_3
WIM_001_02H,WIM_001_2H,WIM_001,kasp_3
WIM_001_02T,WIM_001_2T,WIM_001,kasp_3
WIM_001_03H,WIM_001_3H,WIM_001,kasp_3
WIM_001_03T,WIM_001_3T,WIM_001,kasp_3
WIM_001_04H,WIM_001_4H,WIM_001,kasp_3
WIM_001_04T,WIM_001_4T,WIM_001,kasp_3
WIM_001_05H,WIM_001_5H,WIM_001,kasp_3
WIM_001_05T,WIM_001_5T,WIM_001,kasp_3
WIM_001_06H,WIM_001_6H,WIM_001,kasp_3
WIM_001_06T,WIM_001_6T,WIM_001,kasp_3
WIM_001_07H,WIM_001_7H,WIM_001,kasp_3
WIM_001_07T,WIM_001_7T,WIM_001,kasp_3
WIM_001_08H,WIM_001_8H,WIM_001,kasp_3
WIM_001_08T,WIM_001_8T,WIM_001,kasp_3
WIM_001_09H,WIM_001_9H,WIM_001,kasp_3
WIM_001_09T,WIM_001_9T,WIM_001,kasp_3
WIM_001_10H,WIM_001_10H,WIM_001,kasp_3
WIM_001_10T,WIM_001_10T,WIM_001,kasp_3
WIM_001_11H,WIM_001_11H,WIM_001,kasp_3
WIM_001_11T,WIM_001_11T,WIM_001,kasp_3
WIM_001_12H,WIM_001_12H,WIM_001,kasp_3
WIM_001_12T,WIM_001_12T,WIM_001,kasp_3
WIM_001_13H,WIM_001_13H,WIM_001,kasp_3
WIM_001_13T,WIM_001_13T,WIM_001,kasp_3
WIM_001_14H,WIM_001_14H,WIM_001,kasp_3
WIM_001_14T,WIM_001_14T,WIM_001,kasp_3
WIM_001_15H,WIM_001_15H,WIM_001,kasp_3
WIM_001_15T,WIM_001_15T,WIM_001,kasp_3
WIM_001_16H,WIM_001_16H,WIM_001,kasp_3
WIM_001_16T,WIM_001_16T,WIM_001,kasp_3
WIM_001_17H,WIM_001_17H,WIM_001,kasp_3
WIM_001_17T,WIM_001_17T,WIM_001,kasp_3
WIM_001_18H,WIM_001_18H,WIM_001,kasp_3
WIM_001_18T,WIM_001_18T,WIM_001,kasp_3
WIM_001_19H,WIM_001_19H,WIM_001,kasp_3
WIM_001_19T,WIM_001_19T,WIM_001,kasp_3
WIM_001_20H,WIM_001_20H,WIM_001,kasp_3
WIM_001_20T,WIM_001_20T,WIM_001,kasp_3
WIM_001_21H,WIM_001_21H,WIM_001,kasp_3
WIM_001_21T,WIM_001_21T,WIM_001,kasp_3
WIM_001_22H,WIM_001_22H,WIM_001,kasp_3
WIM_001_22T,WIM_001_22T,WIM_001,kasp_3
WIM_001_23H,WIM_001_23H,WIM_001,kasp_3
WIM_001_23T,WIM_001_23T,WIM_001,kasp_3
WIM_001_24H,WIM_001_24H,WIM_001,kasp_3
WIM_001_24T,WIM_001_24T,WIM_001,kasp_3
WIM_001_25H,WIM_001_25H,WIM_001,kasp_3
WIM_001_25T,WIM_001_25T,WIM_001,kasp_3
Wim_01B,Wim1B,Wim_Abdellah,kasp_3
Wim_01H,Wim1H,Wim_Abdellah,kasp_3
Wim_02B,Wim2B,Wim_Abdellah,kasp_3
Wim_02H,Wim2H,Wim_Abdellah,kasp_3
Wim_03B,Wim3B,Wim_Abdellah,kasp_3
Wim_03H,Wim3H,Wim_Abdellah,kasp_3
Wim_04B,Wim4B,Wim_Abdellah,kasp_3
Wim_04H,Wim4H,Wim_Abdellah,kasp_3
Wim_05B,Wim5B,Wim_Abdellah,kasp_3
Wim_05H,Wim5H,Wim_Abdellah,kasp_3
Wim_06B,Wim6B,Wim_Abdellah,kasp_3
Wim_06H,Wim6H,Wim_Abdellah,kasp_3
Wim_07B,Wim7B,Wim_Abdellah,kasp_3
Wim_07H,Wim7H,Wim_Abdellah,kasp_3
Wim_08B,Wim8B,Wim_Abdellah,kasp_3
Wim_08H,Wim8H,Wim_Abdellah,kasp_3
Wim_09B,Wim9B,Wim_Abdellah,kasp_3
Wim_09H,Wim9H,Wim_Abdellah,kasp_3
Wim_10B,Wim10B,Wim_Abdellah,kasp_3
Wim_10H,Wim10H,Wim_Abdellah,kasp_3
Wim_11B,Wim11B,Wim_Abdellah,kasp_3
Wim_11H,Wim11H,Wim_Abdellah,kasp_3
Wim_12B,Wim12B,Wim_Abdellah,kasp_3
Wim_12H,Wim12H,Wim_Abdellah,kasp_3
Wim_13B,Wim13B,Wim_Abdellah,kasp_3
Wim_13H,Wim13H,Wim_Abdellah,kasp_3
Wim_14B,Wim14B,Wim_Abdellah,kasp_3
Wim_14H,Wim14H,Wim_Abdellah,kasp_3
Wim_15B,Wim15B,Wim_Abdellah,kasp_3
Wim_15H,Wim15H,Wim_Abdellah,kasp_3
Wim_16B,Wim16B,Wim_Abdellah,kasp_3
Wim_16H,Wim16H,Wim_Abdellah,kasp_3
Wim_17B,Wim17B,Wim_Abdellah,kasp_3
Wim_17H,Wim17H,Wim_Abdellah,kasp_3
Wim_18B,Wim18B,Wim_Abdellah,kasp_3
Wim_18H,Wim18H,Wim_Abdellah,kasp_3
Wim_19B,Wim19B,Wim_Abdellah,kasp_3
Wim_19H,Wim19H,Wim_Abdellah,kasp_3
Wim_20B,Wim20B,Wim_Abdellah,kasp_3
Wim_20H,Wim20H,Wim_Abdellah,kasp_3
Wim_21B,Wim21B,Wim_Abdellah,kasp_3
Wim_21H,Wim21H,Wim_Abdellah,kasp_3
Wim_22B,Wim22B,Wim_Abdellah,kasp_3
Wim_22H,Wim22H,Wim_Abdellah,kasp_3
Wim_23B,Wim23B,Wim_Abdellah,kasp_3
Wim_23H,Wim23H,Wim_Abdellah,kasp_3
Wim_24B,Wim24B,Wim_Abdellah,kasp_3
Wim_24H,Wim24H,Wim_Abdellah,kasp_3
Wim_25B,Wim25B,Wim_Abdellah,kasp_3
Wim_25H,Wim25H,Wim_Abdellah,kasp_3
Wim_26B,Wim26B,Wim_Abdellah,kasp_3
Wim_26H,Wim26H,Wim_Abdellah,kasp_3
Wim_27B,Wim27B,Wim_Abdellah,kasp_3
Wim_27H,Wim27H,Wim_Abdellah,kasp_3
Wim_28B,Wim28B,Wim_Abdellah,kasp_3
Wim_28H,Wim28H,Wim_Abdellah,kasp_3
Wim_29B,Wim29B,Wim_Abdellah,kasp_3
Wim_29H,Wim29H,Wim_Abdellah,kasp_3
Wim_30B,Wim30B,Wim_Abdellah,kasp_3
Wim_30H,Wim30H,Wim_Abdellah,kasp_3
YEU_001_01H,YEU_001_1H,YEU_001,kasp_3
YEU_001_01T,YEU_001_1T,YEU_001,kasp_3
YEU_001_02H,YEU_001_2H,YEU_001,kasp_3
YEU_001_02T,YEU_001_2T,YEU_001,kasp_3
YEU_001_03H,YEU_001_3H,YEU_001,kasp_3
YEU_001_03T,YEU_001_3T,YEU_001,kasp_3
YEU_001_04H,YEU_001_4H,YEU_001,kasp_3
YEU_001_04T,YEU_001_4T,YEU_001,kasp_3
YEU_001_05H,YEU_001_5H,YEU_001,kasp_3
YEU_001_05T,YEU_001_5T,YEU_001,kasp_3
YEU_001_06H,YEU_001_6H,YEU_001,kasp_3
YEU_001_06T,YEU_001_6T,YEU_001,kasp_3
YEU_001_07H,YEU_001_7H,YEU_001,kasp_3
YEU_001_07T,YEU_001_7T,YEU_001,kasp_3
YEU_001_08H,YEU_001_8H,YEU_001,kasp_3
YEU_001_08T,YEU_001_8T,YEU_001,kasp_3
YEU_001_09H,YEU_001_9H,YEU_001,kasp_3
YEU_001_09T,YEU_001_9T,YEU_001,kasp_3
YEU_001_10H,YEU_001_10H,YEU_001,kasp_3
YEU_001_10T,YEU_001_10T,YEU_001,kasp_3
YEU_001_11H,YEU_001_11H,YEU_001,kasp_3
YEU_001_11T,YEU_001_11T,YEU_001,kasp_3
YEU_001_12H,YEU_001_12H,YEU_001,kasp_3
YEU_001_12T,YEU_001_12T,YEU_001,kasp_3
YEU_001_13H,YEU_001_13H,YEU_001,kasp_3
YEU_001_13T,YEU_001_13T,YEU_001,kasp_3
YEU_001_14H,YEU_001_14H,YEU_001,kasp_3
YEU_001_14T,YEU_001_14T,YEU_001,kasp_3
YEU_001_15H,YEU_001_15H,YEU_001,kasp_3
YEU_001_15T,YEU_001_15T,YEU_001,kasp_3
YEU_001_16H,YEU_001_16H,YEU_001,kasp_3
YEU_001_16T,YEU_001_16T,YEU_001,kasp_3
YEU_001_17H,YEU_001_17H,YEU_001,kasp_3
YEU_001_17T,YEU_001_17T,YEU_001,kasp_3
YEU_001_18H,YEU_001_18H,YEU_001,kasp_3
YEU_001_18T,YEU_001_18T,YEU_001,kasp_3
YEU_001_19H,YEU_001_19H,YEU_001,kasp_3
YEU_001_19T,YEU_001_19T,YEU_001,kasp_3
YEU_001_20H,YEU_001_20H,YEU_001,kasp_3
YEU_001_20T,YEU_001_20T,YEU_001,kasp_3
YEU_001_21H,YEU_001_21H,YEU_001,kasp_3
YEU_001_21T,YEU_001_21T,YEU_001,kasp_3
YEU_001_22H,YEU_001_22H,YEU_001,kasp_3
YEU_001_22T,YEU_001_22T,YEU_001,kasp_3
YEU_001_23H,YEU_001_23H,YEU_001,kasp_3
YEU_001_23T,YEU_001_23T,YEU_001,kasp_3
YEU_001_24H,YEU_001_24H,YEU_001,kasp_3
YEU_001_24T,YEU_001_24T,YEU_001,kasp_3
YEU_001_25H,YEU_001_25H,YEU_001,kasp_3
YEU_001_25T,YEU_001_25T,YEU_001,kasp_3
YEU_002_01H,YEU_002_1H,YEU_002,kasp_3
YEU_002_01T,YEU_002_1T,YEU_002,kasp_3
YEU_002_02H,YEU_002_2H,YEU_002,kasp_3
YEU_002_02T,YEU_002_2T,YEU_002,kasp_3
YEU_002_03H,YEU_002_3H,YEU_002,kasp_3
YEU_002_03T,YEU_002_3T,YEU_002,kasp_3
YEU_002_04H,YEU_002_4H,YEU_002,kasp_3
YEU_002_04T,YEU_002_4T,YEU_002,kasp_3
YEU_002_05H,YEU_002_5H,YEU_002,kasp_3
YEU_002_05T,YEU_002_5T,YEU_002,kasp_3
YEU_002_06H,YEU_002_6H,YEU_002,kasp_3
YEU_002_06T,YEU_002_6T,YEU_002,kasp_3
YEU_002_07H,YEU_002_7H,YEU_002,kasp_3
YEU_002_07T,YEU_002_7T,YEU_002,kasp_3
YEU_002_08H,YEU_002_8H,YEU_002,kasp_3
YEU_002_08T,YEU_002_8T,YEU_002,kasp_3
YEU_002_09H,YEU_002_9H,YEU_002,kasp_3
YEU_002_09T,YEU_002_9T,YEU_002,kasp_3
YEU_002_10H,YEU_002_10H,YEU_002,kasp_3
YEU_002_10T,YEU_002_10T,YEU_002,kasp_3
YEU_002_11H,YEU_002_11H,YEU_002,kasp_3
YEU_002_11T,YEU_002_11T,YEU_002,kasp_3
YEU_002_12H,YEU_002_12H,YEU_002,kasp_3
YEU_002_12T,YEU_002_12T,YEU_002,kasp_3
YEU_002_13H,YEU_002_13H,YEU_002,kasp_3
YEU_002_13T,YEU_002_13T,YEU_002,kasp_3
YEU_002_14H,YEU_002_14H,YEU_002,kasp_3
YEU_002_14T,YEU_002_14T,YEU_002,kasp_3
YEU_002_15H,YEU_002_15H,YEU_002,kasp_3
YEU_002_15T,YEU_002_15T,YEU_002,kasp_3
YEU_002_16H,YEU_002_16H,YEU_002,kasp_3
YEU_002_16T,YEU_002_16T,YEU_002,kasp_3
YEU_002_17H,YEU_002_17H,YEU_002,kasp_3
YEU_002_17T,YEU_002_17T,YEU_002,kasp_3
YEU_002_18H,YEU_002_18H,YEU_002,kasp_3
YEU_002_18T,YEU_002_18T,YEU_002,kasp_3
YEU_002_19H,YEU_002_19H,YEU_002,kasp_3
YEU_002_19T,YEU_002_19T,YEU_002,kasp_3
YEU_002_20H,YEU_002_20H,YEU_002,kasp_3
YEU_002_20T,YEU_002_20T,YEU_002,kasp_3
YEU_002_21H,YEU_002_21H,YEU_002,kasp_3
YEU_002_21T,YEU_002_21T,YEU_002,kasp_3
YEU_002_22H,YEU_002_22H,YEU_002,kasp_3
YEU_002_22T,YEU_002_22T,YEU_002,kasp_3
YEU_002_23H,YEU_002_23H,YEU_002,kasp_3
YEU_002_23T,YEU_002_23T,YEU_002,kasp_3
YEU_002_24H,YEU_002_24H,YEU_002,kasp_3
YEU_002_24T,YEU_002_24T,YEU_002,kasp_3
YEU_002_25H,YEU_002_25H,YEU_002,kasp_3
YEU_002_25T,YEU_002_25T,YEU_002,kasp_3
Bodo_15,Bodo_15,Bodo,kasp_3bis
Bodo_16,Bodo_16,Bodo,kasp_3bis
Bodo_17,Bodo_17,Bodo,kasp_3bis
Bodo_18,Bodo_18,Bodo,kasp_3bis
Bodo_19,Bodo_19,Bodo,kasp_3bis
Bodo_20,Bodo_20,Bodo,kasp_3bis
Bodo_21,Bodo_21,Bodo,kasp_3bis
Bodo_22,Bodo_22,Bodo,kasp_3bis
Bodo_23,Bodo_23,Bodo,kasp_3bis
Bodo_24,Bodo_24,Bodo,kasp_3bis
Bodo_25,Bodo_25,Bodo,kasp_3bis
CBD_02,CBD_02,CBD,kasp_3bis
CBD_06,CBD_06,CBD,kasp_3bis
CBD_08,CBD_08,CBD,kasp_3bis
CBD_13,CBD_13,CBD,kasp_3bis
CBD_14,CBD_14,CBD,kasp_3bis
CBD_15,CBD_15,CBD,kasp_3bis
CBD_16,CBD_16,CBD,kasp_3bis
CBD_17,CBD_17,CBD,kasp_3bis
CBD_19,CBD_19,CBD,kasp_3bis
Chausey_01,Chausey_1,Chausey,kasp_3bis
Chausey_02,Chausey_2,Chausey,kasp_3bis
Chausey_03,Chausey_3,Chausey,kasp_3bis
Chausey_04,Chausey_4,Chausey,kasp_3bis
Chausey_05,Chausey_5,Chausey,kasp_3bis
Chausey_06,Chausey_6,Chausey,kasp_3bis
Chausey_07,Chausey_7,Chausey,kasp_3bis
Chausey_08,Chausey_8,Chausey,kasp_3bis
Chausey_09,Chausey_9,Chausey,kasp_3bis
Chausey_10,Chausey_10,Chausey,kasp_3bis
Chausey_11,Chausey_11,Chausey,kasp_3bis
Chausey_12,Chausey_12,Chausey,kasp_3bis
Chausey_13,Chausey_13,Chausey,kasp_3bis
Chausey_14,Chausey_14,Chausey,kasp_3bis
Dieppe_37,Dieppe_37,Dieppe,kasp_3bis
Dieppe_38,Dieppe_38,Dieppe,kasp_3bis
Dieppe_39,Dieppe_39,Dieppe,kasp_3bis
Dieppe_40,Dieppe_40,Dieppe,kasp_3bis
Dieppe_41,Dieppe_41,Dieppe,kasp_3bis
Dieppe_42,Dieppe_42,Dieppe,kasp_3bis
Dieppe_43,Dieppe_43,Dieppe,kasp_3bis
Dieppe_44,Dieppe_44,Dieppe,kasp_3bis
Dieppe_45,Dieppe_45,Dieppe,kasp_3bis
Dieppe_46,Dieppe_46,Dieppe,kasp_3bis
Dieppe_47,Dieppe_47,Dieppe,kasp_3bis
Dieppe_48,Dieppe_48,Dieppe,kasp_3bis
EB-cultNeo,EB-cultNeo,EB-cultNeo,kasp_3bis
Her_40,Her_40,Her,kasp_3bis
Her_41,Her_41,Her,kasp_3bis
Her_42,Her_42,Her,kasp_3bis
Her_43,Her_43,Her,kasp_3bis
Her_44,Her_44,Her,kasp_3bis
Her_45,Her_45,Her,kasp_3bis
Her_46,Her_46,Her,kasp_3bis
Her_47,Her_47,Her,kasp_3bis
Her_48,Her_48,Her,kasp_3bis
Her_49,Her_49,Her,kasp_3bis
Her_50,Her_50,Her,kasp_3bis
Her_51,Her_51,Her,kasp_3bis
LaRochA_06,LaRochA_6,LaRochA,kasp_3bis
LaRochA_07,LaRochA_7,LaRochA,kasp_3bis
LaRochA_08,LaRochA_8,LaRochA,kasp_3bis
LaRochA_09,LaRochA_9,LaRochA,kasp_3bis
LaRochA_10,LaRochA_10,LaRochA,kasp_3bis
LaRochA_11,LaRochA_11,LaRochA,kasp_3bis
LaRochA_12,LaRochA_12,LaRochA,kasp_3bis
LaRochA_13,LaRochA_13,LaRochA,kasp_3bis
LaRochB_06,LaRochB_6,LaRochB,kasp_3bis
LaRochB_07,LaRochB_7,LaRochB,kasp_3bis
LaRochB_08,LaRochB_8,LaRochB,kasp_3bis
LaRochB_09,LaRochB_9,LaRochB,kasp_3bis
LaRochB_10,LaRochB_10,LaRochB,kasp_3bis
LaRochB_11,LaRochB_11,LaRochB,kasp_3bis
LaRochB_12,LaRochB_12,LaRochB,kasp_3bis
LaRochB_13,LaRochB_13,LaRochB,kasp_3bis
LaRochB_14,LaRochB_14,LaRochB,kasp_3bis
LaRochB_15,LaRochB_15,LaRochB,kasp_3bis
LaRochB_16,LaRochB_16,LaRochB,kasp_3bis
LaRochB_17,LaRochB_17,LaRochB,kasp_3bis
LaRochB_18,LaRochB_18,LaRochB,kasp_3bis
LaRochB_19,LaRochB_19,LaRochB,kasp_3bis
LaRochB_20,LaRochB_20,LaRochB,kasp_3bis
LaRochB_21,LaRochB_21,LaRochB,kasp_3bis
LaRochB_22,LaRochB_22,LaRochB,kasp_3bis
LaRochB_23,LaRochB_23,LaRochB,kasp_3bis
LaRochB_24,LaRochB_24,LaRochB,kasp_3bis
LaRochB_25,LaRochB_25,LaRochB,kasp_3bis
LaRochB_26,LaRochB_26,LaRochB,kasp_3bis
LaRochB_27,LaRochB_27,LaRochB,kasp_3bis
LaRochB_28,LaRochB_28,LaRochB,kasp_3bis
LaRochB_29,LaRochB_29,LaRochB,kasp_3bis
LE_01,LE_01,LE,kasp_3bis
LE_02,LE_02,LE,kasp_3bis
LE_03,LE_03,LE,kasp_3bis
LE_04,LE_04,LE,kasp_3bis
mbitter_01,mbitter_1,mbitter,kasp_3bis
mbitter_02,mbitter_2,mbitter,kasp_3bis
mbitter_03,mbitter_3,mbitter,kasp_3bis
mbitter_04,mbitter_4,mbitter,kasp_3bis
mbitter_05,mbitter_5,mbitter,kasp_3bis
mbitter_06,mbitter_6,mbitter,kasp_3bis
mbitter_07,mbitter_7,mbitter,kasp_3bis
mbitter_08,mbitter_8,mbitter,kasp_3bis
mbitter_09,mbitter_9,mbitter,kasp_3bis
mbitter_10,mbitter_10,mbitter,kasp_3bis
mbitter_11,mbitter_11,mbitter,kasp_3bis
mbitter_12,mbitter_12,mbitter,kasp_3bis
mbitter_13,mbitter_13,mbitter,kasp_3bis
mbitter_14,mbitter_14,mbitter,kasp_3bis
mbitter_15,mbitter_15,mbitter,kasp_3bis
mbitter_16,mbitter_16,mbitter,kasp_3bis
mbitter_17,mbitter_17,mbitter,kasp_3bis
mbitter_18,mbitter_18,mbitter,kasp_3bis
mbitter_19,mbitter_19,mbitter,kasp_3bis
mbitter_20,mbitter_20,mbitter,kasp_3bis
mbitter_21,mbitter_21,mbitter,kasp_3bis
mbitter_22,mbitter_22,mbitter,kasp_3bis
mbitter_23,mbitter_23,mbitter,kasp_3bis
mbitter_24,mbitter_24,mbitter,kasp_3bis
mbitter_25,mbitter_25,mbitter,kasp_3bis
mbitter_26,mbitter_26,mbitter,kasp_3bis
mbitter_27,mbitter_27,mbitter,kasp_3bis
mbitter_28,mbitter_28,mbitter,kasp_3bis
mbitter_29,mbitter_29,mbitter,kasp_3bis
mbitter_30,mbitter_30,mbitter,kasp_3bis
mbitter_31,mbitter_31,mbitter,kasp_3bis
mbitter_32,mbitter_32,mbitter,kasp_3bis
mbitter_33,mbitter_33,mbitter,kasp_3bis
mbitter_34,mbitter_34,mbitter,kasp_3bis
mbitter_35,mbitter_35,mbitter,kasp_3bis
mbitter_36,mbitter_36,mbitter,kasp_3bis
mbitter_37,mbitter_37,mbitter,kasp_3bis
mbitter_38,mbitter_38,mbitter,kasp_3bis
mbitter_39,mbitter_39,mbitter,kasp_3bis
mbitter_40,mbitter_40,mbitter,kasp_3bis
OST_25,OST_25,OST,kasp_3bis
OST_26,OST_26,OST,kasp_3bis
OST_27,OST_27,OST,kasp_3bis
OST_28,OST_28,OST,kasp_3bis
OST_29,OST_29,OST,kasp_3bis
OST_30,OST_30,OST,kasp_3bis
OST_31,OST_31,OST,kasp_3bis
OST_32,OST_32,OST,kasp_3bis
OST_33,OST_33,OST,kasp_3bis
OST_34,OST_34,OST,kasp_3bis
OST_35,OST_35,OST,kasp_3bis
OST_36,OST_36,OST,kasp_3bis
Palice-A_01H,Palice-A_1H,Palice-A,kasp_3bis
Palice-A_01T,Palice-A_1T,Palice-A,kasp_3bis
Palice-A_02H,Palice-A_2H,Palice-A,kasp_3bis
Palice-A_02T,Palice-A_2T,Palice-A,kasp_3bis
Palice-A_03H,Palice-A_3H,Palice-A,kasp_3bis
Palice-A_03T,Palice-A_3T,Palice-A,kasp_3bis
Palice-A_04H,Palice-A_4H,Palice-A,kasp_3bis
Palice-A_04T,Palice-A_4T,Palice-A,kasp_3bis
Palice-A_05H,Palice-A_5H,Palice-A,kasp_3bis
Palice-A_05T,Palice-A_5T,Palice-A,kasp_3bis
Palice-A_06H,Palice-A_6H,Palice-A,kasp_3bis
Palice-A_06T,Palice-A_6T,Palice-A,kasp_3bis
Palice-A_07H,Palice-A_7H,Palice-A,kasp_3bis
Palice-A_07T,Palice-A_7T,Palice-A,kasp_3bis
Palice-A_08H,Palice-A_8H,Palice-A,kasp_3bis
Palice-A_08T,Palice-A_8T,Palice-A,kasp_3bis
Palice-A_09H,Palice-A_9H,Palice-A,kasp_3bis
Palice-A_09T,Palice-A_9T,Palice-A,kasp_3bis
Palice-A_10H,Palice-A_10H,Palice-A,kasp_3bis
Palice-A_10T,Palice-A_10T,Palice-A,kasp_3bis
Palice-A_11H,Palice-A_11H,Palice-A,kasp_3bis
Palice-A_11T,Palice-A_11T,Palice-A,kasp_3bis
Palice-A_12H,Palice-A_12H,Palice-A,kasp_3bis
Palice-A_12T,Palice-A_12T,Palice-A,kasp_3bis
Palice-A_13H,Palice-A_13H,Palice-A,kasp_3bis
Palice-A_13T,Palice-A_13T,Palice-A,kasp_3bis
Palice-A_14H,Palice-A_14H,Palice-A,kasp_3bis
Palice-A_14T,Palice-A_14T,Palice-A,kasp_3bis
Palice-A_15H,Palice-A_15H,Palice-A,kasp_3bis
Palice-A_15T,Palice-A_15T,Palice-A,kasp_3bis
Palice-A_16H,Palice-A_16H,Palice-A,kasp_3bis
Palice-A_16T,Palice-A_16T,Palice-A,kasp_3bis
Palice-A_17H,Palice-A_17H,Palice-A,kasp_3bis
Palice-A_17T,Palice-A_17T,Palice-A,kasp_3bis
Palice-A_18H,Palice-A_18H,Palice-A,kasp_3bis
Palice-A_18T,Palice-A_18T,Palice-A,kasp_3bis
Palice-A_19H,Palice-A_19H,Palice-A,kasp_3bis
Palice-A_19T,Palice-A_19T,Palice-A,kasp_3bis
Palice-B_01H,Palice-B_1H,Palice-B,kasp_3bis
Palice-B_02H,Palice-B_2H,Palice-B,kasp_3bis
Palice-B_03H,Palice-B_3H,Palice-B,kasp_3bis
Palice-B_04H,Palice-B_4H,Palice-B,kasp_3bis
Palice-B_05H,Palice-B_5H,Palice-B,kasp_3bis
Palice-B_06H,Palice-B_6H,Palice-B,kasp_3bis
Palice-B_07H,Palice-B_7H,Palice-B,kasp_3bis
Palice-B_08H,Palice-B_8H,Palice-B,kasp_3bis
Palice-B_09H,Palice-B_9H,Palice-B,kasp_3bis
Palice-B_10H,Palice-B_10H,Palice-B,kasp_3bis
Palice-B_11H,Palice-B_11H,Palice-B,kasp_3bis
Palice-B_12H,Palice-B_12H,Palice-B,kasp_3bis
Palice-B_13H,Palice-B_13H,Palice-B,kasp_3bis
Palice-B_14H,Palice-B_14H,Palice-B,kasp_3bis
Palice-B_15H,Palice-B_15H,Palice-B,kasp_3bis
Palice-B_16H,Palice-B_16H,Palice-B,kasp_3bis
Palice-B_17H,Palice-B_17H,Palice-B,kasp_3bis
Palice-B_18H,Palice-B_18H,Palice-B,kasp_3bis
Palice-B_19H,Palice-B_19H,Palice-B,kasp_3bis
Palice-B_20H,Palice-B_20H,Palice-B,kasp_3bis
Palice-B_21H,Palice-B_21H,Palice-B,kasp_3bis
Palice-B_22H,Palice-B_22H,Palice-B,kasp_3bis
Palice-B_23H,Palice-B_23H,Palice-B,kasp_3bis
Palice-B_24H,Palice-B_24H,Palice-B,kasp_3bis
Palice-B_25H,Palice-B_25H,Palice-B,kasp_3bis
Palice-B_26H,Palice-B_26H,Palice-B,kasp_3bis
Palice-B_27H,Palice-B_27H,Palice-B,kasp_3bis
Palice-B_28H,Palice-B_28H,Palice-B,kasp_3bis
Palice-B_29H,Palice-B_29H,Palice-B,kasp_3bis
Palice-B_30H,Palice-B_30H,Palice-B,kasp_3bis
Palice-B_31H,Palice-B_31H,Palice-B,kasp_3bis
Palice-B_32H,Palice-B_32H,Palice-B,kasp_3bis
Palice-B_33H,Palice-B_33H,Palice-B,kasp_3bis
Palice-B_34H,Palice-B_34H,Palice-B,kasp_3bis
Palice-B_35H,Palice-B_35H,Palice-B,kasp_3bis
Palice-B_36H,Palice-B_36H,Palice-B,kasp_3bis
Palice-B_37H,Palice-B_37H,Palice-B,kasp_3bis
Palice-B_38H,Palice-B_38H,Palice-B,kasp_3bis
Palice-B_39H,Palice-B_39H,Palice-B,kasp_3bis
Palice-B_40H,Palice-B_40H,Palice-B,kasp_3bis
Palice-B_41H,Palice-B_41H,Palice-B,kasp_3bis
Palice-B_43H,Palice-B_43H,Palice-B,kasp_3bis
Palice-B_44H,Palice-B_44H,Palice-B,kasp_3bis
Palice-B_45H,Palice-B_45H,Palice-B,kasp_3bis
Palice-B_46H,Palice-B_46H,Palice-B,kasp_3bis
Palice-B_47H,Palice-B_47H,Palice-B,kasp_3bis
Palice-B_48H,Palice-B_48H,Palice-B,kasp_3bis
Palice-B_49H,Palice-B_49H,Palice-B,kasp_3bis
Palice-B_50H,Palice-B_50H,Palice-B,kasp_3bis
Palice-B_51H,Palice-B_51H,Palice-B,kasp_3bis
Palice-B_52H,Palice-B_52H,Palice-B,kasp_3bis
Palice-B_53H,Palice-B_53H,Palice-B,kasp_3bis
Palice-B_54H,Palice-B_54H,Palice-B,kasp_3bis
Palice-B_55H,Palice-B_55H,Palice-B,kasp_3bis
Palice-B_56H,Palice-B_56H,Palice-B,kasp_3bis
Palice-B_57H,Palice-B_57H,Palice-B,kasp_3bis
Palice-B_58H,Palice-B_58H,Palice-B,kasp_3bis
Palice-B_59H,Palice-B_59H,Palice-B,kasp_3bis
Palice-B_60H,Palice-B_60H,Palice-B,kasp_3bis
Palice-B_61H,Palice-B_61H,Palice-B,kasp_3bis
Palice-B_62H,Palice-B_62H,Palice-B,kasp_3bis
Palice-B_63H,Palice-B_63H,Palice-B,kasp_3bis
Palice-B_64H,Palice-B_64H,Palice-B,kasp_3bis
Palice-B_65H,Palice-B_65H,Palice-B,kasp_3bis
Palice-B_66H,Palice-B_66H,Palice-B,kasp_3bis
Palice-B_67H,Palice-B_67H,Palice-B,kasp_3bis
Palice-B_68H,Palice-B_68H,Palice-B,kasp_3bis
